episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
1702,1702,340,2,340,171,train_balanced_1000340,1000340,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,144,144,0,0.0,144,0,0.0,0,0.0,1.9058280169430668,1.9683280169430668,-0.0625,1.9058280169430668,1.968328016943067,-2.220446049250313e-16,quality,-540.3,-276.9323923531702,-3.381388888888889,1.0,1.0,-0.06334396611386615,0.0,0.0,-0.0625,45,185.10000000000002,True,False,completed,1.0,1.0,540.3,540.3,276.9323923531702,3.381388888888889,0.23296260468694613,0.06334396611386615,0.1415979538,0.12441261279999999,0.75,0,0.0,0,0,0,0.0,2,40,0,0,1618,161.8,0,0,0,0.0,0,0.0,0,0,10,0.0,0,{},0.0,7,1.0,38,7,71,14,14,79,65,14,0,79,0,65,0,14,0,0,0,79,7,6,0,13,0,79,0,0,65,0,14,56,3,1.4107142857142858,0,10,2134,17.76271059999999,14.899633600021843,0.14321340000060445,0.14439880000099947,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1703,1703,340,3,340,171,train_balanced_1000340,1000340,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,125,125,0,0.0,125,0,0.0,0,0.0,1.857981598056769,1.920481598056769,-0.0625,1.857981598056769,1.9204815980567693,-2.220446049250313e-16,quality,-542.2000000000002,-153.77911133554002,-1.6855555555555561,1.0,1.0,-0.15903680388646116,0.0,0.0,-0.0625,45,186.10000000000002,True,False,completed,1.0,1.0,542.2000000000002,542.2000000000002,153.77911133554002,1.6855555555555561,0.20211509101972366,0.15903680388646116,0.1415979538,0.12207927946666665,0.75,0,0.0,0,0,0,0.0,3,24,0,0,1707,170.70000000000002,0,0,0,0.0,0,0.0,0,0,5,0.0,0,{},0.0,4,1.0,41,4,64,8,8,65,57,8,0,65,0,57,0,8,0,0,0,65,4,4,0,8,0,65,0,0,57,0,8,46,5,1.4130434782608696,0,10,2134,17.76271059999999,14.899633600021843,0.15856080000048678,0.12994310000249243,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1704,1704,340,4,340,171,train_balanced_1000340,1000340,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,131,131,0,0.0,131,0,0.0,0,0.0,1.8325078830839927,1.8950078830839927,-0.0625,1.8325078830839927,1.8950078830839927,0.0,quality,-534.6000000000001,-185.71161151427995,-2.3280555555555558,1.0,1.0,-0.2099842338320146,0.0,0.0,-0.0625,45,184.5,True,False,completed,1.0,1.0,534.6000000000001,534.6000000000001,185.71161151427995,2.3280555555555558,0.20998423383201456,0.20998423383201456,0.1415979538,0.13024594613333332,0.75,0,0.0,0,0,0,0.0,2,29,0,0,1693,169.3,0,0,0,0.0,0,0.0,0,0,7,0.0,0,{},0.0,5,1.0,40,5,67,10,9,69,60,9,0,69,0,60,0,9,0,0,0,69,4,5,0,9,0,69,0,0,60,0,9,50,4,1.38,0,10,2134,17.76271059999999,14.899633600021843,0.10528789999989385,0.1378975000061473,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1705,1705,341,0,341,171,train_fatigue_bottleneck_1000341,1000341,fatigue_bottleneck,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,294,294,0,0.0,294,0,0.0,0,0.0,1.6495441051738768,1.7120441051738768,-0.06249999999999997,1.6495441051738768,1.7120441051738762,6.661338147750939e-16,quality,-1629.5999999999997,-933.5373629761506,-6.3255555555555505,1.0000000000000002,1.0,-0.5759117896522477,0.0,0.0,-0.06249999999999997,81,158.4,True,False,completed,1.0,1.0,1629.5999999999997,1629.5999999999997,933.5373629761506,6.325555555555554,0.4552605498197308,0.5759117896522477,0.7499455642,0.6648613890333332,0.75,9,0.10465116279069768,0,0,16,0.0975609756097561,1,77,1,1,1199,119.9,0,0,0,0.0,0,0.0,0,0,59,0.0,0,{},0.0,20,0.95,61,20,133,40,40,182,129,53,13,169,0,129,13,40,13,13,0,169,26,27,0,40,11,169,0,0,129,13,40,102,10,1.7843137254901962,0,10,2134,17.76271059999999,14.899633600021843,0.21682479999981297,0.23127979997843795,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1706,1706,341,1,341,171,train_fatigue_bottleneck_1000341,1000341,fatigue_bottleneck,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,286,286,0,0.0,286,0,0.0,0,0.0,1.7012371087409486,1.7637371087409486,-0.0625,1.7012371087409486,1.7637371087409486,0.0,quality,-1686.5999999999995,-895.8272591481107,-3.528888888888891,1.0000000000000002,1.0,-0.4725257825181026,0.0,0.0,-0.0625,81,162.70000000000002,True,False,completed,1.0,1.0,1686.5999999999995,1686.5999999999995,895.8272591481107,3.528888888888891,0.44708572874352437,0.4725257825181026,0.7380880090000002,0.6647113890333334,0.75,10,0.1111111111111111,0,0,29,0.1695906432748538,1,80,3,0,1232,123.2,0,0,0,0.0,0,0.0,0,0,60,0.0,0,{},0.0,19,0.8421052631578947,62,19,131,38,36,170,124,46,10,160,0,124,10,36,10,10,0,160,25,22,1,36,13,160,0,0,124,10,36,100,10,1.7,0,10,2134,17.76271059999999,14.899633600021843,0.22916190000069037,0.22635999998783518,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1707,1707,341,2,341,171,train_fatigue_bottleneck_1000341,1000341,fatigue_bottleneck,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,302,302,0,0.0,302,0,0.0,0,0.0,1.9326911437814998,1.9951911437814998,-0.0625,1.9326911437814998,1.9951911437814998,0.0,quality,-1777.3999999999994,-1020.6806427909506,-0.48555555555555674,1.0000000000000002,1.0,-0.009617712437000709,0.0,0.0,-0.0625,81,155.3,True,False,completed,1.0,1.0,1777.3999999999994,1777.3999999999994,1020.6806427909506,0.48555555555555685,0.4519406134610685,0.009617712437000707,0.7496960222000002,0.7130613890333333,0.75,30,0.2542372881355932,6,6,185,0.5817610062893082,0,88,3,0,1104,110.4,0,0,0,0.0,0,0.0,0,0,58,0.0,0,{},9.0,21,0.8571428571428571,60,21,135,42,44,183,126,57,13,170,0,126,13,44,13,13,0,170,25,39,2,43,35,170,0,0,126,13,44,97,11,1.8865979381443299,0,10,2134,17.76271059999999,14.899633600021843,0.20668400000067777,0.2542520999941189,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1708,1708,341,3,341,171,train_fatigue_bottleneck_1000341,1000341,fatigue_bottleneck,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,318,318,0,0.0,318,0,0.0,0,0.0,1.7205720060571754,1.7830720060571754,-0.0625,1.7205720060571754,1.783072006057175,4.440892098500626e-16,quality,-1805.299999999999,-1090.6110479160102,-10.915555555555564,1.0000000000000002,1.0,-0.4338559878856503,0.0,0.0,-0.0625,81,175.9,True,False,completed,1.0,1.0,1805.299999999999,1805.299999999999,1090.6110479160102,10.915555555555564,0.49269231368967564,0.4338559878856503,0.7497880089999999,0.7388613890333331,0.75,45,0.36585365853658536,9,9,175,0.6183745583038869,0,78,6,2,1178,117.80000000000001,0,0,0,0.0,0,0.0,0,0,57,0.0,0,{},11.0,22,0.9545454545454546,59,22,143,44,50,203,134,69,19,184,0,134,19,50,19,19,0,184,31,48,1,50,47,184,0,0,134,19,50,94,16,2.1595744680851063,0,10,2134,17.76271059999999,14.899633600021843,0.21254179999959888,0.25806309999825316,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1709,1709,341,4,341,171,train_fatigue_bottleneck_1000341,1000341,fatigue_bottleneck,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,295,295,0,0.0,295,0,0.0,0,0.0,1.7018631473843615,1.7643631473843615,-0.0625,1.7018631473843615,1.7643631473843615,0.0,quality,-1731.3999999999999,-967.5962992858206,-8.283333333333344,1.0000000000000002,1.0,-0.47127370523127715,0.0,0.0,-0.0625,81,173.10000000000002,True,False,completed,1.0,1.0,1731.3999999999999,1731.3999999999999,967.5962992858206,8.283333333333344,0.47127370523127715,0.47127370523127715,0.749788009,0.6647447223666668,0.75,21,0.20388349514563106,9,9,32,0.1871345029239766,0,78,0,0,1258,125.80000000000001,0,0,0,0.0,0,0.0,0,0,59,0.0,0,{},7.5,20,0.9,61,20,130,40,44,182,127,55,11,171,0,127,11,44,11,11,0,171,24,42,2,44,21,171,0,0,127,11,44,101,8,1.801980198019802,0,10,2134,17.76271059999999,14.899633600021843,0.17603670000062266,0.2474058000061632,22.670405999999275,parallel_episode_batch,pending,0.001153834821546779,0.00012487847534965325,0.3845967301989303,-0.0026296929641188506,1.977863556803908e-06,0.0,1.0000116185230368,0.10256798831088577,0.0,0.2699044644832611,1.6183295249938965,0.2678554356098175,0.0010279086418449879,0.011385379359126091,1.6173015832901,0.2709846496582031,0.9981932640075684,2.5e-05,-0.30391111969947815,-0.30658838152885437,-0.20483599603176117,-0.2044471949338913,-0.20359207689762115,0.3056598901748657,-0.30707216262817383,-0.31321051716804504,-0.19465945661067963,-0.20492790639400482,-0.2151414006948471,0.017986232414841652,0.12311222404241562,0.01798621006309986,0.12514950335025787,1.058231234550476
1710,1710,342,0,342,172,train_easy_1000342,1000342,easy,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,132,132,0,0.0,132,0,0.0,0,0.0,1.8089710252600293,1.8714710252600293,-0.0625,1.8089710252600293,1.8714710252600297,-4.440892098500626e-16,quality,-415.2,-243.02604062090003,-2.6380555555555563,1.0,1.0,-0.25705794947994054,0.0,0.0,-0.0625,41,163.3,True,False,completed,1.0,1.0,415.2,415.2,243.02604062090003,2.6380555555555563,0.1972058397985318,0.25705794947994054,0.12950000000000003,0.10036355256666668,0.75,0,0.0,0,0,0,0.0,2,41,0,0,1440,144.0,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,7,1.0,34,7,65,14,12,72,60,12,0,72,0,60,0,12,0,0,0,72,7,7,2,12,0,72,0,0,60,0,12,49,5,1.469387755102041,0,10,2160,18.4775654999994,15.15604290002193,0.1909734999990178,0.15310650001629256,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
1711,1711,342,1,342,172,train_easy_1000342,1000342,easy,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,142,142,0,0.0,142,0,0.0,0,0.0,1.8269738502493622,1.8894738502493622,-0.0625,1.8269738502493622,1.889473850249362,2.220446049250313e-16,quality,-438.3999999999999,-283.78323648654003,-12.524722222222223,1.0,1.0,-0.22105229950127595,0.0,0.0,-0.0625,41,171.0,True,False,completed,1.0,1.0,438.3999999999999,438.3999999999999,283.78323648654003,12.524722222222223,0.24016801621489858,0.22105229950127595,0.13840000000000002,0.10992610900000001,0.75,0,0.0,0,0,0,0.0,2,45,0,0,1457,145.70000000000002,0,0,0,0.0,0,0.0,0,0,12,0.0,0,{},0.0,8,1.0,33,8,69,16,16,80,64,16,0,80,0,64,0,16,0,0,0,80,8,8,0,16,0,80,0,0,64,0,16,56,4,1.4285714285714286,0,10,2160,18.4775654999994,15.15604290002193,0.21179510000001756,0.16346159999193333,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
1712,1712,342,2,342,172,train_easy_1000342,1000342,easy,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,158,158,0,0.0,158,0,0.0,0,0.0,1.899851726369974,1.962351726369974,-0.0625,1.899851726369974,1.962351726369974,0.0,quality,-459.50000000000006,-394.2991764935702,-4.071388888888891,1.0,1.0,-0.07529654726005233,0.0,0.0,-0.0625,41,167.4,True,False,completed,1.0,1.0,459.50000000000006,459.50000000000006,394.2991764935702,4.071388888888891,0.23834276732591178,0.07529654726005233,0.23210000000000003,0.1542166666666667,0.75,0,0.0,0,0,0,0.0,2,64,0,0,1390,139.0,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,11,0.9090909090909091,30,11,74,22,21,89,68,21,0,89,0,68,0,21,0,0,0,89,11,10,1,20,0,89,0,0,68,0,21,60,5,1.4833333333333334,0,10,2160,18.4775654999994,15.15604290002193,0.23482370000056108,0.13377150000815163,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
1713,1713,342,3,342,172,train_easy_1000342,1000342,easy,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,143,143,0,0.0,143,0,0.0,0,0.0,1.8544843986188577,1.9169843986188577,-0.0625,1.8544843986188577,1.9169843986188577,0.0,quality,-444.99999999999994,-270.9848678970401,-0.7288888888888888,1.0,1.0,-0.1660312027622844,0.0,0.0,-0.0625,41,168.9,True,False,completed,1.0,1.0,444.99999999999994,444.99999999999994,270.9848678970401,0.7288888888888888,0.20209459399035157,0.1660312027622844,0.117,0.10350000000000002,0.75,0,0.0,0,0,0,0.0,3,48,0,1,1430,143.0,0,0,0,0.0,0,0.0,0,0,11,0.0,0,{},0.0,8,1.0,33,8,70,16,16,75,59,16,0,75,0,59,0,16,0,0,0,75,7,7,0,14,0,75,0,0,59,0,16,51,4,1.4705882352941178,0,10,2160,18.4775654999994,15.15604290002193,0.2166058000002522,0.15645430000040506,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
1714,1714,342,4,342,172,train_easy_1000342,1000342,easy,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,129,129,0,0.0,129,0,0.0,0,0.0,1.837782221172465,1.900282221172465,-0.0625,1.837782221172465,1.9002822211724648,2.220446049250313e-16,quality,-420.10000000000014,-197.15488577571006,-5.672222222222224,1.0,1.0,-0.19943555765507023,0.0,0.0,-0.0625,41,168.5,True,False,completed,1.0,1.0,420.10000000000014,420.10000000000014,197.15488577571006,5.672222222222224,0.19943555765507023,0.19943555765507023,0.11550000000000002,0.09390597488333335,0.75,0,0.0,0,0,0,0.0,2,34,0,0,1521,152.1,0,0,0,0.0,0,0.0,0,0,11,0.0,0,{},0.0,6,1.0,35,6,64,12,12,69,57,12,0,69,0,57,0,12,0,0,0,69,6,6,0,12,0,69,0,0,57,0,12,48,4,1.4375,0,10,2160,18.4775654999994,15.15604290002193,0.25312899999880756,0.10723549999238458,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
1715,1715,343,0,343,172,train_worker_bottleneck_1000343,1000343,worker_bottleneck,balanced_cost,1.0,0.0,0.0,group_anchor_0,301,301,0,0.0,301,0,0.0,0,0.0,1.6607724295761543,1.7232724295761543,-0.0625,1.6607724295761543,1.7232724295761546,-2.220446049250313e-16,quality,-1487.3000000000002,-1142.5608733575298,-9.195833333333336,1.0,1.0,-0.553455140847691,0.0,0.0,-0.0625,73,154.10000000000002,True,False,completed,1.0,1.0,1487.3000000000002,1487.3000000000002,1142.5608733575298,9.19583333333334,0.4677774027170728,0.553455140847691,0.7090798147000001,0.5982678130333334,0.75,5,0.043478260869565216,0,0,0,0.0,1,109,0,0,1101,110.10000000000001,0,0,0,0.0,0,0.0,0,0,44,0.0,0,{},0.0,25,0.88,48,25,130,50,48,183,121,62,14,169,0,121,14,48,14,14,0,169,30,33,1,48,5,169,0,0,121,14,48,99,13,1.8484848484848484,0,10,2160,18.4775654999994,15.15604290002193,0.9420553999989352,0.19982310000341386,21.52175410000018,parallel_episode_batch,pending,0.0009342661565717529,0.00010314260420915055,0.3731639152940582,-0.0027458011035752647,2.1723085510797424e-06,0.0,1.0000419748180054,0.10271272142691647,0.0,0.2945002019405365,1.611114263534546,0.2740393579006195,-0.0004952362505719066,0.010518531315028667,1.6116095781326294,0.27402251958847046,0.9985267519950867,2.5e-05,-0.3038199245929718,-0.3066922426223755,-0.20486348867416382,-0.2045200616121292,-0.20367516577243805,0.3055974245071411,-0.30701184272766113,-0.313076376914978,-0.19467264413833618,-0.20488841831684113,-0.21510733664035797,0.017986232414841652,0.12311900407075882,0.01798621006309986,0.12509991228580475,1.0583151578903198
