episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
1817,182,train_balanced_1001817,1001817,balanced,downtime_dominant,165,165,0,0.0,165,0,0.0,0,0.0,1.7962442268232937,1.8587442268232937,-0.0625,1.7962442268232937,1.8587442268232937,0.0,quality,-555.0,-483.2981715178101,-7.684722222222221,1.0,1.0,-0.28251154635341263,0.0,0.0,-0.0625,47,219.0,True,False,completed,1.0,1.0,555.0,555.0,483.2981715178101,7.68472222222222,0.28251154635341263,0.20280000000000006,0.15730750718333336,0.75,0,0.0,0,0,0,0.0,2,59,0,0,1787,178.70000000000002,0,0,0,0.0,0,0.0,0,0,23,1.3939616233110428,20,{},0.0,10,1.0,37,10,78,20,20,98,78,20,0,98,0,78,0,20,0,0,0,98,10,10,0,20,0,98,0,0,78,0,20,67,3,1.462686567164179,0,10,2896,17.710301500017522,11.224375099816825,0.22134469999582507,0.13500159993418492,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1818,182,train_balanced_1001818,1001818,balanced,balanced_cost,193,193,0,0.0,193,0,0.0,0,0.0,1.789856466222798,1.852356466222798,-0.0625,1.789856466222798,1.8523564662227978,2.220446049250313e-16,quality,-741.6000000000004,-323.78921686103996,-9.148055555555556,1.0,1.0,-0.29528706755440454,0.0,0.0,-0.0625,66,203.10000000000002,True,False,completed,1.0,1.0,741.6000000000004,741.6000000000004,323.78921686103996,9.148055555555558,0.29528706755440454,0.21040000000000003,0.14549041188333336,0.75,0,0.0,0,0,0,0.0,2,46,0,0,1831,183.10000000000002,0,0,0,0.0,0,0.0,0,0,21,1.4464244097471237,16,{},0.0,8,1.0,58,8,96,16,15,110,95,15,0,110,0,95,0,15,0,0,0,110,8,8,1,15,0,110,0,0,95,0,15,80,4,1.375,0,10,2896,17.710301500017522,11.224375099816825,0.22165610000956804,0.13931150001008064,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1819,182,train_reconfiguration_bottleneck_1001819,1001819,reconfiguration_bottleneck,fixed_cost_dominant,324,324,0,0.0,324,0,0.0,0,0.0,1.6964082664160904,1.7589082664160904,-0.0625,1.6964082664160904,1.7589082664160907,-2.220446049250313e-16,quality,-1307.2000000000003,-1179.1668947790004,-21.003333333333348,1.0000000000000002,1.0,-0.48218346716781874,0.0,0.0,-0.0625,84,193.0,True,False,completed,1.0,1.0,1307.2000000000003,1307.2000000000003,1179.1668947790004,21.003333333333348,0.48218346716781874,0.6199000000000005,0.5159304494166669,0.75,0,0.0,0,0,0,0.0,1,129,0,1,1227,122.7,0,0,0,0.0,0,0.0,0,0,53,2.6098497435450554,50,{},0.0,25,1.0,59,25,141,50,49,190,138,52,3,187,0,138,3,49,3,3,0,187,27,26,1,49,0,187,0,0,138,3,49,121,6,1.5702479338842976,0,10,2896,17.710301500017522,11.224375099816825,0.789216100005433,0.21912299987161532,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1820,183,train_machine_bottleneck_1001820,1001820,machine_bottleneck,balanced_cost,273,273,0,0.0,273,0,0.0,0,0.0,1.725519476307793,1.788019476307793,-0.0625,1.725519476307793,1.7880194763077935,-4.440892098500626e-16,quality,-1152.1999999999998,-869.63332210286,-12.305555555555557,1.0,1.0,-0.4239610473844133,0.0,0.0,-0.0625,72,164.60000000000002,True,False,completed,1.0,1.0,1152.1999999999998,1152.1999999999998,869.63332210286,12.305555555555557,0.4239610473844133,0.3607000000000001,0.2892666666666667,0.75,0,0.0,0,0,0,0.0,1,99,0,0,1180,118.0,0,0,0,0.0,0,0.0,0,0,37,1.7570270895957947,40,{},0.0,20,0.9,52,20,121,40,40,165,121,44,4,161,0,121,4,40,4,4,0,161,23,21,0,40,0,161,0,0,121,4,40,102,7,1.6176470588235294,0,10,2795,15.387236199981999,10.441103700140957,0.3502841999870725,0.21859459989354946,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1821,183,train_fatigue_bottleneck_1001821,1001821,fatigue_bottleneck,balanced_cost,337,337,0,0.0,337,0,0.0,0,0.0,1.6971328650518234,1.7596328650518234,-0.06250000000000003,1.6971328650518234,1.7596328650518236,-2.220446049250313e-16,quality,-1595.2000000000003,-1415.2343520158006,-5.432222222222218,1.0,1.0,-0.4807342698963529,0.0,0.0,-0.06250000000000003,78,179.4,True,False,completed,1.0,1.0,1595.2000000000003,1595.2000000000003,1415.2343520158006,5.432222222222219,0.4807342698963529,0.7498999999999996,0.7398622030999998,0.75,33,0.22916666666666666,5,5,38,0.20430107526881722,0,111,4,0,1070,107.0,0,0,0,0.0,0,0.0,0,0,42,1.2376728728413582,54,{},10.600000000000001,27,0.9629629629629629,51,27,148,54,57,221,148,73,16,205,0,148,16,57,16,16,0,205,34,44,0,57,36,205,0,0,148,16,57,111,12,1.990990990990991,0,10,2795,15.387236199981999,10.441103700140957,0.5182460000214633,0.29402369968011044,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1822,183,train_reconfiguration_bottleneck_1001822,1001822,reconfiguration_bottleneck,labor_dominant,337,337,0,0.0,337,0,0.0,0,0.0,1.7206136019288745,1.7831136019288745,-0.0625,1.7206136019288745,1.7831136019288742,2.220446049250313e-16,quality,-1250.3000000000009,-1296.2299055015799,-2.43555555555556,1.0000000000000002,1.0,-0.43377279614225167,0.0,0.0,-0.0625,80,186.10000000000002,True,False,completed,1.0,1.0,1250.3000000000009,1250.3000000000009,1296.2299055015799,2.43555555555556,0.43377279614225167,0.7498144339999997,0.7210586240833331,0.75,30,0.2,4,4,33,0.3055555555555556,0,120,0,0,1077,107.7,0,0,0,0.0,0,0.0,0,0,48,2.429263696074486,54,{},4.800000000000001,27,0.9629629629629629,53,27,146,54,57,211,146,65,8,203,0,146,8,57,8,8,0,203,33,37,1,57,28,203,0,0,146,8,57,122,8,1.7295081967213115,0,10,2795,15.387236199981999,10.441103700140957,0.8549505999835674,0.25273039989406243,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1823,183,train_balanced_1001823,1001823,balanced,labor_dominant,243,243,0,0.0,243,0,0.0,0,0.0,1.772557524973039,1.835057524973039,-0.0625,1.772557524973039,1.835057524973039,0.0,quality,-860.4999999999999,-545.3256273793899,-4.115555555555557,1.0,1.0,-0.3298849500539222,0.0,0.0,-0.0625,70,200.3,True,False,completed,1.0,1.0,860.4999999999999,860.4999999999999,545.3256273793899,4.115555555555557,0.3298849500539222,0.18080000000000002,0.15929637013333334,0.75,0,0.0,0,0,0,0.0,2,82,0,0,1574,157.4,0,0,0,0.0,0,0.0,0,0,33,1.6105014234781265,30,{},0.0,15,1.0,55,15,113,30,30,143,113,30,0,143,0,113,0,30,0,0,0,143,15,15,0,30,0,143,0,0,113,0,30,98,4,1.4591836734693877,0,10,2795,15.387236199981999,10.441103700140957,0.2886880000005476,0.1667652000032831,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1824,183,train_reconfiguration_bottleneck_1001824,1001824,reconfiguration_bottleneck,labor_dominant,340,340,0,0.0,340,0,0.0,0,0.0,1.7180569801784773,1.7805569801784773,-0.0625,1.7180569801784773,1.7805569801784769,4.440892098500626e-16,quality,-1314.2,-1220.52549764942,-3.3713888888888888,1.0000000000000002,1.0,-0.4388860396430464,0.0,0.0,-0.0625,83,192.9,True,False,completed,1.0,1.0,1314.2,1314.2,1220.52549764942,3.3713888888888888,0.4388860396430464,0.7496000000000005,0.6430379236166669,0.75,1,0.007692307692307693,0,0,2,0.02197802197802198,1,129,0,0,1371,137.1,0,0,0,0.0,0,0.0,0,0,51,2.2948774248361588,54,{},0.0,27,0.8888888888888888,56,27,151,54,52,208,151,57,5,203,0,151,5,52,5,5,0,203,28,29,0,52,1,203,0,0,151,5,52,130,7,1.6,0,10,2795,15.387236199981999,10.441103700140957,0.5150033000099938,0.21555250004166737,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1825,183,train_reconfiguration_bottleneck_1001825,1001825,reconfiguration_bottleneck,balanced_cost,363,363,0,0.0,363,0,0.0,0,0.0,1.7122807185235351,1.7747807185235351,-0.0625,1.7122807185235351,1.7747807185235347,4.440892098500626e-16,quality,-1278.4999999999986,-1554.2836067173587,-2.6233333333333304,1.0,1.0,-0.45043856295293067,0.0,0.0,-0.0625,75,179.4,True,False,completed,1.0,1.0,1278.4999999999986,1278.4999999999986,1554.2836067173587,2.6233333333333313,0.45043856295293067,0.7495999999999997,0.7277632946499999,0.75,60,0.28169014084507044,14,14,60,0.39473684210526316,0,117,2,0,1183,118.30000000000001,0,0,0,0.0,0,0.0,0,0,43,1.7894519120454788,58,{},4.1000000000000005,29,1.0,46,29,159,58,71,247,159,88,17,230,0,159,17,71,17,17,0,230,39,63,0,71,57,230,0,0,159,17,71,112,33,2.205357142857143,0,10,2795,15.387236199981999,10.441103700140957,0.46585350000532344,0.2560799001075793,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1826,183,train_high_arrival_pressure_1001826,1001826,high_arrival_pressure,labor_dominant,282,282,0,0.0,282,0,0.0,0,0.0,1.7192108417447125,1.7817108417447125,-0.0625,1.7192108417447125,1.7817108417447125,0.0,quality,-1662.1999999999998,-710.6259018813397,-6.048055555555558,1.0000000000000002,1.0,-0.43657831651057477,0.0,0.0,-0.0625,79,148.0,True,False,completed,1.0,1.0,1662.1999999999998,1662.1999999999998,710.6259018813397,6.048055555555558,0.43657831651057477,0.27249585610000004,0.2323810748333334,0.75,0,0.0,0,0,0,0.0,2,103,0,0,1146,114.60000000000001,0,0,0,0.0,0,0.0,0,0,36,1.7531958296895027,38,{},0.0,19,1.0,60,19,128,38,37,164,127,37,0,164,0,127,0,37,0,0,0,164,18,19,0,37,0,164,0,0,127,0,37,110,4,1.490909090909091,0,10,2795,15.387236199981999,10.441103700140957,0.4268009999941569,0.20242040033917874,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1827,183,train_balanced_1001827,1001827,balanced,balanced_cost,197,197,0,0.0,197,0,0.0,0,0.0,1.7744240835633422,1.8369240835633422,-0.0625,1.7744240835633422,1.8369240835633418,4.440892098500626e-16,quality,-670.1999999999998,-516.1175046219902,-14.452500000000006,0.9999999999999999,1.0,-0.32615183287331617,0.0,0.0,-0.0625,57,208.8,True,False,completed,1.0,1.0,670.1999999999998,670.1999999999998,516.1175046219902,14.452500000000006,0.32615183287331617,0.18160000000000004,0.1448,0.75,0,0.0,0,0,0,0.0,2,67,0,0,1621,162.10000000000002,0,0,0,0.0,0,0.0,0,0,25,1.7779915109276772,24,{},0.0,12,1.0,45,12,92,24,24,115,91,24,0,115,0,91,0,24,0,0,0,115,12,12,0,24,0,115,0,0,91,0,24,79,3,1.4556962025316456,0,10,2795,15.387236199981999,10.441103700140957,0.23638029998983257,0.14442290004808456,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1828,183,train_balanced_1001828,1001828,balanced,fixed_cost_dominant,180,180,0,0.0,180,0,0.0,0,0.0,1.7888172708202403,1.8513172708202403,-0.0625,1.7888172708202403,1.8513172708202403,0.0,quality,-637.8000000000001,-344.9637026689102,-15.315555555555557,0.9999999999999997,1.0,-0.2973654583595191,0.0,0.0,-0.0625,56,195.4,True,False,completed,1.0,1.0,637.8000000000001,637.8000000000001,344.9637026689102,15.315555555555557,0.2973654583595191,0.20550000000000002,0.13938878511666666,0.75,0,0.0,0,0,0,0.0,2,50,0,0,1702,170.20000000000002,0,0,0,0.0,0,0.0,0,0,30,1.5491831973195076,18,{},0.0,9,0.8888888888888888,47,9,88,18,18,105,87,18,0,105,0,87,0,18,0,0,0,105,9,9,0,18,0,105,0,0,87,0,18,74,4,1.4189189189189189,0,10,2795,15.387236199981999,10.441103700140957,0.2851848999853246,0.14007430002675392,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1829,183,train_balanced_1001829,1001829,balanced,balanced_cost,243,243,0,0.0,243,0,0.0,0,0.0,1.7665289713047239,1.8290289713047239,-0.0625,1.7665289713047239,1.829028971304724,-2.220446049250313e-16,quality,-837.9999999999995,-678.2333019826,-4.0855555555555565,1.0,1.0,-0.34194205739055195,0.0,0.0,-0.0625,70,212.60000000000002,True,False,completed,1.0,1.0,837.9999999999995,837.9999999999995,678.2333019826,4.0855555555555565,0.34194205739055195,0.22280000000000003,0.1989666666666667,0.75,0,0.0,0,0,0,0.0,2,84,0,0,1623,162.3,0,0,0,0.0,0,0.0,0,0,37,2.126563683152199,30,{},0.0,15,1.0,55,15,114,30,29,142,113,29,0,142,0,113,0,29,0,0,0,142,15,15,1,29,0,142,0,0,113,0,29,98,4,1.4489795918367347,0,10,2795,15.387236199981999,10.441103700140957,0.33910839998861775,0.19479589982074685,32.55748369998764,parallel_episode_batch,not_promoted,0.00028687260452319276,4.586076881258288e-05,0.25724700618196616,-0.0022626661507687954,5.840220698322634e-06,0.0,0.9999519898132845,0.0599172610620206,0.022727272727272728,0.7149904370307922,1.55389404296875,0.2592664361000061,-0.001670759986154735,0.007080801762640476,1.5555646419525146,0.2601533532142639,0.9992541074752808,2.5e-05,-0.3061565160751343,-0.3315078914165497,-0.3309914171695709,0.32459449768066406,0.197196364402771,-0.224048912525177,-0.31328850984573364,0.3199242353439331,-0.2492978423833847,-0.22531099617481232,-0.2086716890335083,-0.16026324033737183,0.1606472283601761,0.018252184614539146,0.01936967484652996,0.01798621006309986,0.01798621006309986
1830,184,train_machine_bottleneck_1001830,1001830,machine_bottleneck,downtime_dominant,263,263,0,0.0,263,0,0.0,0,0.0,1.738504058425571,1.801004058425571,-0.0625,1.738504058425571,1.8010040584255713,-2.220446049250313e-16,quality,-1228.7999999999995,-789.1603004707902,-3.391388888888888,1.0000000000000002,1.0,-0.39799188314885753,0.0,0.0,-0.0625,79,191.4,True,False,completed,1.0,1.0,1228.7999999999995,1228.7999999999995,789.1603004707902,3.391388888888887,0.39799188314885753,0.25200000000000006,0.20257848373333334,0.75,0,0.0,0,0,4,0.06153846153846154,1,81,1,0,1514,151.4,0,0,0,0.0,0,0.0,0,0,51,1.6672150939702988,30,{},0.0,15,1.0,64,15,125,30,29,153,123,30,1,152,0,123,1,29,1,1,0,152,16,15,1,29,2,152,0,0,123,1,29,100,4,1.53,0,10,2913,16.350854700023774,10.877523199713323,0.3748791000107303,0.22083360009128228,33.90261710001505,parallel_episode_batch,not_promoted,0.0006484835403566451,5.6374348490783674e-05,0.27151427790522575,-0.0020384725838717395,3.4623275276764476e-06,0.0,1.000005397459735,0.057846342314682574,0.0,0.4004872143268585,1.6032072305679321,0.2583858370780945,-0.0014085290022194386,0.008055223152041435,1.6046156883239746,0.2598627507686615,0.9990280866622925,2.5e-05,-0.30595189332962036,-0.33163246512413025,-0.3311467170715332,0.3245791792869568,0.19725775718688965,-0.22410236299037933,-0.31337830424308777,0.3199057877063751,-0.24935004115104675,-0.2253279983997345,-0.20875349640846252,-0.16024629771709442,0.1606370210647583,0.018252700567245483,0.019374297931790352,0.01798621006309986,0.01798621006309986
1831,184,train_fatigue_bottleneck_1001831,1001831,fatigue_bottleneck,downtime_dominant,365,365,0,0.0,365,0,0.0,0,0.0,1.6954497633905388,1.7579497633905388,-0.0625,1.6954497633905388,1.7579497633905385,2.220446049250313e-16,quality,-1539.6000000000001,-1893.4400303447608,-1.758055555555555,1.0,1.0,-0.484100473218923,0.0,0.0,-0.0625,74,163.4,True,False,completed,1.0,1.0,1539.6000000000001,1539.6000000000001,1893.4400303447608,1.7580555555555568,0.484100473218923,0.7499802998,0.7492032872666666,0.75,69,0.3791208791208791,28,28,151,0.5551470588235294,0,94,7,0,969,96.9,0,0,0,0.0,0,0.0,0,0,38,1.2936217337846756,56,{},23.1,28,0.8214285714285714,46,28,155,56,80,261,155,106,26,235,0,155,26,80,26,26,0,235,40,97,3,80,73,235,0,0,155,26,80,102,22,2.5588235294117645,0,10,2913,16.350854700023774,10.877523199713323,0.4897536000062246,0.3511264002008829,33.90261710001505,parallel_episode_batch,not_promoted,0.0006484835403566451,5.6374348490783674e-05,0.27151427790522575,-0.0020384725838717395,3.4623275276764476e-06,0.0,1.000005397459735,0.057846342314682574,0.0,0.4004872143268585,1.6032072305679321,0.2583858370780945,-0.0014085290022194386,0.008055223152041435,1.6046156883239746,0.2598627507686615,0.9990280866622925,2.5e-05,-0.30595189332962036,-0.33163246512413025,-0.3311467170715332,0.3245791792869568,0.19725775718688965,-0.22410236299037933,-0.31337830424308777,0.3199057877063751,-0.24935004115104675,-0.2253279983997345,-0.20875349640846252,-0.16024629771709442,0.1606370210647583,0.018252700567245483,0.019374297931790352,0.01798621006309986,0.01798621006309986
